,phonemes,overlap / correlation
286,"['ā', 'k']",-0.05085476277156081
287,"['ā', 'g']",-0.031388241028717234
288,"['ā', 'x']",-0.03138824102871724
289,"['ā', 'ŋ']",-0.10908244628454697
290,"['ā', 'h']",0.30644818740323665
291,"['ā', 'kʷ']",-0.23541180771537923
292,"['ā', 'gʷ']",-0.21086633159507226
293,"['ā', 'xʷ']",-0.21086633159507226
294,"['œ̄', 'ɔ̄']",0.7931034482758619
295,"['œ̄', 'i']",0.07744030926623659
296,"['œ̄', 'u']",0.10344827586206899
297,"['œ̄', 'e']",0.36030187928883606
298,"['œ̄', 'ʌ']",0.07744030926623659
299,"['œ̄', 'o']",0.3216337604513385
300,"['œ̄', 'æ']",0.5808023194967747
301,"['œ̄', 'ɔ']",0.5517241379310346
302,"['œ̄', 'y']",-0.22518867455552238
303,"['œ̄', 'w']",-0.14294833797837253
304,"['œ̄', 'ɛ']",0.06189844605901728
305,"['œ̄', 'r']",0.09349923967246886
306,"['œ̄', 'l']",-0.09349923967246886
307,"['œ̄', 'p']",-0.1915301171270229
308,"['œ̄', 'b']",-0.1538517734890555
309,"['œ̄', 'f']",-0.1283330715430464
310,"['œ̄', 'v']",-0.10908244628454694
311,"['œ̄', 'm']",-0.12833307154304638
312,"['œ̄', 't']",-0.3760821129732468
313,"['œ̄', 'd']",-0.33687431280049673
314,"['œ̄', 'θ']",-0.33687431280049673
315,"['œ̄', 'ð']",-0.31166413224156275
316,"['œ̄', 'n']",-0.3116641322415627
317,"['œ̄', 's']",-0.3116641322415627
318,"['œ̄', 'z']",-0.29608092562948474
319,"['œ̄', 'c']",-0.33687431280049673
320,"['œ̄', 'č']",-0.33687431280049673
321,"['œ̄', 'ǰ']",-0.3116641322415627
322,"['œ̄', 'š']",-0.31166413224156275
323,"['œ̄', 'ž']",-0.2960809256294847
324,"['œ̄', 'k']",-0.4915960401250875
325,"['œ̄', 'g']",-0.439435374402041
326,"['œ̄', 'x']",-0.43943537440204106
327,"['œ̄', 'ŋ']",-0.31166413224156275
328,"['œ̄', 'h']",0.5554373396683666
329,"['œ̄', 'kʷ']",-0.2354118077153792
330,"['œ̄', 'gʷ']",-0.21086633159507226
331,"['œ̄', 'xʷ']",-0.21086633159507226
332,"['ɔ̄', 'i']",-0.07744030926623661
